58783;58800;46933.0
58783;58784;2555.0
58783;58796;40878.0
58784;58785;1841.0
58785;58786;297.0
58786;58787;5355.0
58787;58792;8376.0
58787;58788;4841.0
58790;58791;1026.0
58792;58793;4688.0
58794;58795;1140.0
58794;58799;16694.0
58796;58798;1425.0
58799;58802;36787.0
58801;58806;19233.0
58803;58804;1111.0
58807;58808;1181.0
58809;58845;610735.0
58813;58814;1082.0
58813;58815;13355.0
58816;58826;313942.0
58818;58820;7664.0
58819;58824;213180.0
58822;58825;38908.0
58822;58823;5631.0
58827;58832;76036.0
58827;58831;73436.0
58829;58830;22731.0
58830;58836;34099.0
58832;58834;5184.0
58834;58835;568.0
58835;58840;66126.0
58837;58838;5000.0
58838;58839;2629.0
58839;58867;391085.0
58840;58852;93826.0
58843;58844;4026.0
58844;58860;303231.0
58845;58846;38539.0
58847;58853;17683.0
58848;58849;216.0
58849;58854;15240.0
58849;58855;15445.0
58850;58851;2387.0
58851;58862;249578.0
58854;58857;2115.0
58855;58865;251998.0
58858;58859;711.0
58859;58869;250285.0
58860;58897;147525.0
58860;58878;31604.0
58861;58875;21403.0
58864;58866;1282.0
58866;58871;2594.0
58867;58874;7019.0
58869;58881;79749.0
58874;58877;863.0
58877;58879;11703.0
58883;58885;1099.0
58884;58890;8243.0
58886;58888;388.0
58887;58889;226.0
58888;58891;2381.0
58889;58896;18772.0
58890;58892;2519.0
58891;58893;2850.0
58894;58898;40772.0
58895;58903;68385.0
58897;58899;16070.0
58899;58911;45450.0
58900;59037;737639.0
58901;58904;5317.0
58902;58906;4438.0
58904;58914;62780.0
58906;58907;992.0
58907;58908;932.0
58908;58915;61621.0
58909;58910;338.0
58913;58917;34399.0
58915;59012;613805.0
58916;58918;7205.0
58918;58919;239.0
58920;58921;227.0
58920;58922;6031.0
58923;58924;3265.0
58924;58929;46483.0
58929;58931;9974.0
58930;58938;36847.0
58931;58932;3513.0
58932;58933;7622.0
58936;58937;13554.0
58937;58940;12990.0
58938;58984;398760.0
58940;58961;309618.0
58941;58944;62589.0
58942;58951;73871.0
58943;58945;1437.0
58951;58953;3578.0
58953;58954;1319.0
58954;58955;5214.0
58955;58956;589.0
58956;58963;58025.0
58957;58958;90.0
58958;58959;118.0
58959;58960;7440.0
58962;58971;8952.0
58965;58966;383.0
58966;58972;5450.0
58969;59019;170165.0
58971;58981;30092.0
58973;59000;82606.0
58973;58974;4080.0
58973;58975;5482.0
58976;59023;158397.0
58977;58978;251.0
58978;58980;3687.0
58983;58989;19464.0
58985;58992;18942.0
58986;58993;19583.0
58987;58988;931.0
58988;58990;14828.0
58989;58991;1594.0
58990;58994;3524.0
58991;58995;3739.0
58993;58996;2045.0
58995;58997;1641.0
58996;59011;56077.0
58997;58998;197.0
58998;58999;203.0
59001;59002;346.0
59005;59006;1003.0
59007;59009;2685.0
59011;59014;21659.0
59012;59015;11818.0
59014;59017;1395.0
59017;59018;375.0
59017;59020;913.0
59019;59021;739.0
59023;59029;3868.0
59024;59034;9023.0
59024;59028;2460.0
59025;59027;677.0
59028;59039;82507.0
59031;59032;668.0
59032;59033;132.0
59038;59040;18515.0
59040;59042;3332.0
59042;59048;9395.0
59043;59044;541.0
59043;59045;693.0
59045;59052;237098.0
59045;59046;1113.0
59046;59047;1180.0
59047;59049;2158.0
59049;59050;2992.0
59049;59051;107543.0
59052;59053;6204.0
59053;59054;573.0
59053;59055;630.0
59055;59057;804.0
59056;59058;421.0
59057;59059;396.0
59058;59060;1577.0
59059;59066;4169.0
59060;59062;391.0
59060;59063;403.0
59062;59064;157.0
59064;59065;441.0
59065;59067;1991.0
59066;59075;13644.0
59067;59069;506.0
59068;59072;9681.0
59069;59070;1873.0
59070;59071;4102.0
59075;59086;39498.0
59076;59078;1024.0
59080;59081;795.0
59081;59083;2373.0
59084;59085;395.0
59085;59090;46254.0
59087;59113;112313.0
59088;59089;518.0
59089;59091;425.0
59089;59094;14814.0
59092;59103;64595.0
59093;59096;1932.0
59095;59102;45581.0
59097;59098;942.0
59098;59099;190.0
59098;59100;216.0
59100;59101;5535.0
59105;59130;47149.0
59106;59108;1041.0
59107;59131;36036.0
59108;59109;758.0
59111;59112;813.0
59112;59114;443.0
59112;59115;480.0
59113;59116;273.0
59117;59121;493.0
59119;59136;74053.0
59119;59120;263.0
59123;59128;1560.0
59123;59125;189.0
59125;59129;2450.0
59126;59127;399.0
59135;59142;27151.0
59139;59140;6374.0
59140;59141;2028.0
